lat,long,tot_hh,tot_illt,tot_lit,tot_pop,tot_sc,tot_st,tot_w,w_hh_income_10l_above_perc,w_hh_income_5l_above_perc,w_hh_income_20l_above_perc,w_pop_tt,pop_age_0_18_perc,pop_age_18_60_perc,pop_age_60_above_perc,pop_ratio_fm,avail_assets_comp_intnt_perc,avail_assets_comp_no_intnt_perc,avail_assets_tele_mob_mob_only_perc,avail_assets_tv_perc,f_illt_perc,f_l6_perc,f_lit_perc,f_pop_perc,f_sc_perc,f_st_perc,f_w_perc,hh_sz_1_perc,hh_sz_2_perc,hh_sz_3_perc,hh_sz_4_perc,hh_sz_5_perc,hh_sz_6_8_perc,hh_sz_9_plus_perc,m_illt_perc,m_lit_perc,m_pop_perc,m_sc_perc,m_st_perc,m_w_perc,mrd_cpl_1_perc,mrd_cpl_2_perc,mrd_cpl_3_perc,mrd_cpl_4_perc,mrd_cpl_5_plus_perc,mrd_cpl_none_perc,tot_illt_perc,tot_lit_perc,tot_sc_perc,tot_st_perc,tot_w_perc
19.084141884779154,72.83088838293132,946.0,825.0,3317.0,4141.0,457.0,50.0,1571.0,94.94,98.12,91.14,3893.0,27.6,64.93,7.12,,8.351,10.254,63.214,74.63,11.036,4.468,36.875,47.911,5.409,0.58,7.824,3.911,10.359,21.987,26.744,16.173,16.596,4.123,8.863,43.226,52.089,5.627,0.604,30.113,70.613,12.156,2.537,0.423,0.106,14.165,19.923,80.101,11.036,1.207,37.938
19.084141884779154,72.83469061697181,1532.0,1336.0,5372.0,6708.0,740.0,81.0,2545.0,94.4,97.83,89.2,6305.0,27.6,64.93,7.12,,8.42,10.248,63.251,74.674,11.032,4.457,36.866,47.913,5.411,0.596,7.826,3.916,10.379,21.997,26.762,16.188,16.645,4.112,8.87,43.217,52.087,5.635,0.611,30.113,70.627,12.206,2.48,0.457,0.131,14.164,19.917,80.083,11.032,1.208,37.94
19.084141884779154,72.8384928510123,2213.0,1929.0,7760.0,9689.0,1069.0,116.0,3676.0,89.16,93.29,82.18,9107.0,27.6,64.93,7.12,,8.405,10.212,63.263,74.695,11.043,4.459,36.867,47.91,5.408,0.588,7.823,3.931,10.348,22.006,26.751,16.177,16.629,4.112,8.876,43.214,52.09,5.625,0.609,30.117,70.583,12.201,2.485,0.452,0.09,14.189,19.909,80.091,11.033,1.197,37.94
19.084141884779154,72.8422950850528,2088.0,1820.0,7321.0,9141.0,1009.0,110.0,3468.0,92.74,97.16,85.01,8592.0,27.6,64.93,7.12,,8.381,10.249,63.266,74.665,11.038,4.463,36.867,47.905,5.404,0.591,7.833,3.927,10.345,21.983,26.724,16.188,16.619,4.119,8.872,43.223,52.095,5.634,0.613,30.117,70.594,12.165,2.49,0.431,0.096,14.176,19.91,80.09,11.038,1.203,37.939
19.084141884779154,72.84609731909329,1435.0,1251.0,5030.0,6280.0,693.0,75.0,2383.0,75.42,91.68,26.97,5903.0,27.6,64.93,7.12,,8.362,10.244,63.206,74.634,11.035,4.459,36.863,47.914,5.398,0.589,7.834,3.972,10.314,22.021,26.76,16.167,16.655,4.111,8.869,43.217,52.102,5.621,0.605,30.111,70.592,12.195,2.509,0.418,0.139,14.146,19.92,80.096,11.035,1.194,37.946
19.084141884779154,72.84989955313378,1075.0,937.0,3770.0,4708.0,519.0,57.0,1786.0,55.68,84.43,6.96,4425.0,27.6,64.93,7.12,,8.372,10.233,63.256,74.698,11.045,4.46,36.873,47.897,5.395,0.595,7.816,3.907,10.326,22.047,26.791,16.186,16.651,4.093,8.879,43.224,52.082,5.629,0.616,30.119,70.605,12.186,2.512,0.465,0.093,14.14,19.902,80.076,11.024,1.211,37.935
19.084141884779154,72.85370178717427,1065.0,928.0,3734.0,4662.0,514.0,56.0,1769.0,36.15,74.12,4.38,4382.0,27.6,64.93,7.12,,8.357,10.235,63.286,74.648,11.047,4.462,36.873,47.898,5.405,0.601,7.829,3.944,10.329,21.972,26.761,16.15,16.62,4.131,8.88,43.222,52.102,5.62,0.622,30.116,70.61,12.207,2.535,0.469,0.094,14.178,19.906,80.094,11.025,1.201,37.945
19.084141884779154,72.85750402121477,564.0,491.0,1976.0,2467.0,272.0,30.0,936.0,32.08,71.24,3.97,2319.0,27.6,64.93,7.12,,8.333,10.284,63.121,74.645,11.026,4.459,36.887,47.912,5.391,0.608,7.823,3.901,10.284,21.986,26.773,16.135,16.667,4.078,8.877,43.21,52.088,5.634,0.608,30.118,70.567,12.234,2.482,0.355,0.177,14.184,19.903,80.097,11.026,1.216,37.941
19.084141884779154,72.86130625525526,362.0,315.0,1268.0,1583.0,175.0,19.0,601.0,41.67,77.42,3.76,1488.0,27.6,64.93,7.12,,8.287,10.221,63.26,74.586,11.055,4.485,36.892,47.884,5.433,0.569,7.833,3.867,10.221,22.099,26.796,16.298,16.575,4.144,8.844,43.209,52.116,5.622,0.632,30.133,70.442,12.155,2.486,0.552,0.0,14.088,19.899,80.101,11.055,1.2,37.966
19.084141884779154,72.86510848929575,237.0,206.0,830.0,1037.0,114.0,12.0,393.0,40.25,76.8,2.87,974.0,27.6,64.93,7.12,,8.439,10.127,63.291,74.684,10.993,4.436,36.837,47.927,5.4,0.579,7.811,3.797,10.127,21.941,26.582,16.034,16.456,4.219,8.872,43.202,52.073,5.593,0.579,30.087,70.464,12.236,2.532,0.422,0.0,14.346,19.865,80.039,10.993,1.157,37.898
19.084141884779154,72.86891072333624,62.0,54.0,216.0,270.0,30.0,3.0,102.0,33.07,72.44,3.15,254.0,27.6,64.93,7.12,,8.065,9.677,62.903,74.194,11.111,4.444,37.037,47.778,5.556,0.741,7.778,3.226,9.677,22.581,25.806,16.129,16.129,4.839,8.889,43.333,52.222,5.556,0.741,30.0,70.968,12.903,3.226,0.0,0.0,14.516,20.0,80.0,11.111,1.111,37.778
19.084141884779154,72.87651519141723,218.0,190.0,763.0,953.0,105.0,11.0,362.0,12.05,40.62,3.12,896.0,27.6,64.93,7.12,,8.257,10.092,63.303,74.771,11.018,4.512,36.831,47.849,5.352,0.63,7.87,4.128,10.55,22.018,26.606,16.055,16.514,4.128,8.919,43.232,52.046,5.666,0.63,30.115,70.642,12.385,2.294,0.459,0.0,14.22,19.937,80.063,11.018,1.154,37.985
19.084141884779154,72.88031742545772,1191.0,1038.0,4174.0,5212.0,575.0,63.0,1978.0,11.68,39.19,4.0,4899.0,27.6,64.93,7.12,,8.396,10.243,63.224,74.643,11.032,4.47,36.876,47.909,5.411,0.595,7.828,3.946,10.327,21.998,26.7,16.205,16.625,4.114,8.883,43.227,52.091,5.622,0.614,30.123,70.529,12.175,2.519,0.42,0.084,14.19,19.916,80.084,11.032,1.209,37.951
19.084141884779154,72.88411965949821,1420.0,1238.0,4978.0,6215.0,686.0,75.0,2358.0,10.89,36.63,4.04,5842.0,27.6,64.93,7.12,,8.38,10.211,63.239,74.648,11.038,4.457,36.879,47.916,5.406,0.595,7.836,3.944,10.352,21.972,26.761,16.197,16.62,4.155,8.882,43.218,52.1,5.632,0.611,30.121,70.563,12.183,2.465,0.423,0.141,14.155,19.92,80.097,11.038,1.207,37.94
19.084141884779154,72.8879218935387,1201.0,1047.0,4211.0,5258.0,580.0,63.0,1995.0,12.38,41.93,3.89,4942.0,27.6,64.93,7.12,,8.41,10.241,63.281,74.688,11.031,4.469,36.858,47.908,5.401,0.59,7.836,3.913,10.325,21.982,26.728,16.236,16.653,4.163,8.882,43.21,52.092,5.63,0.609,30.107,70.608,12.157,2.498,0.416,0.083,14.155,19.913,80.087,11.031,1.198,37.942
19.084141884779154,72.8917241275792,1086.0,946.0,3806.0,4753.0,524.0,57.0,1803.0,19.16,56.23,4.3,4467.0,27.6,64.93,7.12,,8.379,10.221,63.26,74.678,11.046,4.46,36.861,47.907,5.407,0.589,7.827,3.959,10.313,22.007,26.703,16.206,16.667,4.144,8.879,43.215,52.093,5.639,0.61,30.107,70.534,12.155,2.486,0.46,0.092,14.18,19.903,80.076,11.025,1.199,37.934
19.084141884779154,72.89552636161969,948.0,827.0,3324.0,4151.0,458.0,50.0,1575.0,24.4,64.17,4.2,3902.0,27.6,64.93,7.12,,8.439,10.232,63.291,74.684,11.033,4.457,36.859,47.916,5.396,0.578,7.829,3.903,10.338,22.046,26.793,16.245,16.667,4.114,8.865,43.219,52.084,5.637,0.602,30.113,70.57,12.131,2.532,0.422,0.105,14.135,19.923,80.077,11.033,1.205,37.943
19.084141884779154,72.89932859566018,938.0,817.0,3287.0,4104.0,453.0,49.0,1557.0,33.59,72.06,4.35,3858.0,27.6,64.93,7.12,,8.422,10.235,63.22,74.627,11.038,4.459,36.866,47.904,5.409,0.585,7.822,3.945,10.341,21.962,26.759,16.205,16.631,4.158,8.869,43.226,52.096,5.629,0.609,30.117,70.576,12.154,2.452,0.426,0.107,14.179,19.907,80.093,11.038,1.194,37.939
19.084141884779154,72.90313082970067,1569.0,1368.0,5501.0,6868.0,758.0,83.0,2606.0,39.03,76.02,4.46,6456.0,27.6,64.93,7.12,,8.413,10.198,63.225,74.697,11.037,4.455,36.867,47.903,5.402,0.597,7.833,3.952,10.325,21.989,26.769,16.189,16.635,4.143,8.867,43.215,52.097,5.635,0.612,30.111,70.618,12.173,2.486,0.446,0.127,14.149,19.918,80.096,11.037,1.209,37.944
19.084141884779154,72.90693306374116,2157.0,1880.0,7562.0,9442.0,1042.0,113.0,3582.0,39.21,74.91,4.46,8875.0,27.6,64.93,7.12,,8.391,10.246,63.236,74.687,11.036,4.459,36.867,47.903,5.401,0.593,7.827,3.941,10.338,21.975,26.75,16.18,16.643,4.126,8.875,43.222,52.086,5.624,0.614,30.11,70.607,12.193,2.503,0.464,0.093,14.186,19.911,80.089,11.036,1.197,37.937
19.084141884779154,72.91073529778166,2108.0,1838.0,7392.0,9230.0,1018.0,111.0,3502.0,34.26,71.98,4.33,8675.0,27.6,64.93,7.12,,8.397,10.247,63.235,74.668,11.04,4.464,36.869,47.909,5.406,0.585,7.822,3.937,10.342,22.011,26.755,16.176,16.651,4.127,8.873,43.218,52.091,5.623,0.607,30.108,70.588,12.192,2.514,0.427,0.095,14.184,19.913,80.087,11.029,1.203,37.941
19.084141884779154,72.91453753182215,1573.0,1371.0,5516.0,6888.0,760.0,83.0,2613.0,27.68,67.28,4.2,6474.0,27.6,64.93,7.12,,8.392,10.235,63.255,74.698,11.034,4.457,36.861,47.909,5.401,0.595,7.825,3.942,10.362,21.996,26.764,16.211,16.656,4.132,8.87,43.22,52.091,5.633,0.61,30.11,70.629,12.206,2.479,0.445,0.127,14.177,19.904,80.081,11.034,1.205,37.936
19.084141884779154,72.91833976586264,702.0,612.0,2459.0,3071.0,339.0,37.0,1165.0,25.63,64.98,3.46,2887.0,27.6,64.93,7.12,,8.405,10.256,63.248,74.644,11.039,4.461,36.861,47.9,5.405,0.586,7.815,3.989,10.399,21.937,26.781,16.239,16.667,4.131,8.89,43.211,52.1,5.633,0.619,30.12,70.513,12.108,2.564,0.427,0.142,14.103,19.928,80.072,11.039,1.205,37.936
19.084141884779154,72.92214199990313,139.0,121.0,488.0,609.0,67.0,7.0,231.0,0.0,0.0,0.0,573.0,27.6,64.93,7.12,,8.633,10.072,63.309,74.82,11.002,4.433,36.946,47.947,5.419,0.657,7.882,3.597,10.072,22.302,26.619,16.547,16.547,4.317,8.867,43.186,52.053,5.583,0.657,30.213,70.504,12.23,2.158,0.719,0.0,14.388,19.869,80.131,11.002,1.149,37.931
19.084141884779154,72.92594423394362,19.0,16.0,66.0,82.0,9.0,1.0,31.0,0.0,0.0,0.0,77.0,27.6,64.93,7.12,,10.526,10.526,63.158,73.684,10.976,4.878,36.585,47.561,4.878,0.0,7.317,5.263,10.526,21.053,26.316,15.789,15.789,5.263,8.537,42.683,52.439,6.098,1.22,30.488,68.421,10.526,0.0,0.0,0.0,15.789,19.512,80.488,10.976,1.22,37.805
19.084141884779154,72.92974646798412,11.0,10.0,39.0,48.0,5.0,1.0,18.0,0.0,0.0,0.0,46.0,27.6,64.93,7.12,,9.091,9.091,63.636,72.727,10.417,4.167,37.5,47.917,6.25,0.0,8.333,0.0,9.091,18.182,27.273,18.182,18.182,0.0,8.333,43.75,52.083,6.25,0.0,31.25,72.727,9.091,0.0,0.0,0.0,18.182,20.833,81.25,10.417,2.083,37.5
19.084141884779154,72.93354870202461,8.0,7.0,27.0,34.0,4.0,0.0,13.0,0.0,0.0,0.0,32.0,27.6,64.93,7.12,,12.5,12.5,62.5,75.0,11.765,5.882,35.294,47.059,5.882,0.0,8.824,0.0,12.5,25.0,25.0,12.5,12.5,0.0,8.824,44.118,52.941,5.882,0.0,29.412,62.5,12.5,0.0,0.0,0.0,12.5,20.588,79.412,11.765,0.0,38.235
19.084141884779154,72.9373509360651,3.0,2.0,10.0,12.0,1.0,0.0,5.0,0.0,0.0,0.0,25.0,27.6,64.93,7.12,,0.0,0.0,66.667,66.667,8.333,8.333,33.333,50.0,8.333,0.0,8.333,0.0,0.0,33.333,33.333,0.0,0.0,0.0,8.333,41.667,50.0,8.333,0.0,33.333,66.667,0.0,0.0,0.0,0.0,0.0,16.667,83.333,8.333,0.0,41.667
19.084141884779154,72.9411531701056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.6,64.93,7.12,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19.084141884779154,72.94495540414609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.6,64.93,7.12,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19.084141884779154,72.94875763818658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,27.6,64.93,7.12,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19.08773514591563,72.82708796405672,411.0,358.0,1442.0,1800.0,199.0,22.0,683.0,93.57,97.4,87.44,2612.0,27.6,64.93,7.12,,8.273,10.219,63.26,74.696,11.056,4.444,36.889,47.889,5.389,0.611,7.833,3.893,10.462,21.898,26.764,16.302,16.545,4.136,8.889,43.222,52.111,5.611,0.611,30.111,70.56,12.165,2.433,0.487,0.0,14.112,19.889,80.111,11.056,1.222,37.944
19.08773514591563,72.83089028060475,808.0,704.0,2831.0,3535.0,390.0,42.0,1341.0,93.77,97.38,88.11,3323.0,27.6,64.93,7.12,,8.416,10.272,63.243,74.629,11.033,4.47,36.86,47.921,5.403,0.594,7.836,3.96,10.396,22.03,26.733,16.213,16.584,4.084,8.883,43.225,52.107,5.629,0.622,30.127,70.545,12.129,2.475,0.495,0.124,14.109,19.915,80.085,11.033,1.188,37.935
19.08773514591563,72.83469259715278,1434.0,1250.0,5027.0,6277.0,693.0,75.0,2382.0,92.0,97.08,82.03,5900.0,27.6,64.93,7.12,,8.368,10.251,63.25,74.686,11.04,4.461,36.865,47.905,5.401,0.589,7.822,3.905,10.321,21.967,26.709,16.179,16.667,4.114,8.874,43.221,52.095,5.624,0.605,30.11,70.572,12.204,2.51,0.418,0.139,14.156,19.914,80.086,11.04,1.195,37.948
19.08773514591563,72.83849491370081,1922.0,1675.0,6738.0,8413.0,928.0,101.0,3192.0,92.62,97.22,84.37,7908.0,27.6,64.93,7.12,,8.377,10.25,63.215,74.662,11.042,4.457,36.872,47.902,5.408,0.594,7.833,3.954,10.354,22.008,26.743,16.181,16.649,4.11,8.867,43.219,52.086,5.634,0.606,30.108,70.604,12.175,2.497,0.416,0.104,14.152,19.91,80.09,11.031,1.201,37.941
19.08773514591563,72.84229723024885,1358.0,1184.0,4762.0,5946.0,656.0,71.0,2256.0,93.25,97.33,85.74,5589.0,27.6,64.93,7.12,,8.395,10.236,63.255,74.669,11.033,4.457,36.865,47.898,5.399,0.589,7.82,3.976,10.383,22.018,26.73,16.2,16.642,4.124,8.88,43.222,52.085,5.634,0.605,30.104,70.619,12.15,2.504,0.442,0.147,14.138,19.913,80.087,11.033,1.194,37.941
19.08773514591563,72.84609954679688,287.0,250.0,1007.0,1258.0,139.0,15.0,477.0,84.94,94.75,53.47,1182.0,27.6,64.93,7.12,,8.362,10.105,63.415,74.913,11.049,4.452,36.884,47.933,5.405,0.556,7.79,3.833,10.453,21.951,26.829,16.376,16.725,4.181,8.903,43.243,52.067,5.644,0.636,30.127,70.732,12.195,2.439,0.348,0.0,14.286,19.873,80.048,11.049,1.192,37.917
19.08773514591563,72.85370417989294,53.0,46.0,186.0,233.0,26.0,3.0,88.0,0.0,0.0,0.0,219.0,27.6,64.93,7.12,,7.547,9.434,64.151,75.472,11.159,4.292,36.91,47.639,5.579,0.429,7.725,3.774,9.434,22.642,26.415,16.981,16.981,3.774,9.013,42.918,51.931,5.579,0.429,30.043,69.811,11.321,1.887,0.0,0.0,15.094,19.742,79.828,11.159,1.288,37.768
19.08773514591563,72.87651807918114,77.0,67.0,271.0,339.0,37.0,4.0,128.0,0.0,0.0,0.0,318.0,27.6,64.93,7.12,,7.792,10.39,63.636,75.325,10.914,4.425,36.873,47.788,5.31,0.59,7.965,3.896,10.39,22.078,27.273,16.883,16.883,3.896,8.85,43.068,51.917,5.605,0.59,30.088,71.429,11.688,2.597,0.0,0.0,14.286,19.764,79.941,10.914,1.18,37.758
19.08773514591563,72.88032039572917,426.0,371.0,1493.0,1864.0,206.0,22.0,707.0,12.56,41.78,3.88,1752.0,27.6,64.93,7.12,,8.451,10.329,63.146,74.648,11.052,4.453,36.856,47.908,5.418,0.59,7.833,3.991,10.329,22.066,26.761,16.197,16.667,4.225,8.852,43.24,52.092,5.633,0.59,30.097,70.657,12.207,2.582,0.469,0.0,14.085,19.903,80.097,11.052,1.18,37.929
19.08773514591563,72.8841227122772,987.0,860.0,3459.0,4318.0,476.0,52.0,1638.0,11.92,40.31,4.04,4059.0,27.6,64.93,7.12,,8.409,10.233,63.222,74.671,11.047,4.47,36.869,47.916,5.396,0.579,7.828,3.951,10.334,21.986,26.748,16.211,16.616,4.154,8.87,43.214,52.107,5.628,0.602,30.107,70.517,12.158,2.533,0.405,0.101,14.184,19.917,80.107,11.024,1.204,37.934
19.08773514591563,72.88792502882524,803.0,700.0,2814.0,3514.0,388.0,42.0,1333.0,14.17,46.62,4.12,3303.0,27.6,64.93,7.12,,8.344,10.212,63.263,74.595,11.042,4.468,36.853,47.894,5.407,0.598,7.826,3.985,10.336,22.042,26.775,16.189,16.687,4.11,8.879,43.227,52.077,5.635,0.598,30.108,70.61,12.204,2.491,0.498,0.125,14.197,19.92,80.08,11.042,1.195,37.934
19.08773514591563,72.89172734537327,939.0,818.0,3290.0,4109.0,453.0,49.0,1559.0,14.91,48.27,4.14,3862.0,27.6,64.93,7.12,,8.413,10.224,63.259,74.654,11.049,4.454,36.87,47.895,5.403,0.584,7.836,3.94,10.33,21.938,26.731,16.187,16.613,4.153,8.883,43.222,52.081,5.622,0.608,30.105,70.607,12.141,2.449,0.426,0.106,14.164,19.908,80.068,11.025,1.193,37.941
19.08773514591563,72.8955296619213,1167.0,1017.0,4090.0,5107.0,564.0,61.0,1938.0,19.25,57.07,4.08,4801.0,27.6,64.93,7.12,,8.398,10.197,63.239,74.636,11.044,4.464,36.871,47.915,5.404,0.587,7.832,3.942,10.368,22.022,26.735,16.195,16.624,4.113,8.87,43.215,52.105,5.62,0.607,30.116,70.608,12.168,2.485,0.428,0.086,14.139,19.914,80.086,11.044,1.194,37.948
19.08773514591563,72.89933197846933,1353.0,1180.0,4745.0,5924.0,654.0,71.0,2248.0,25.0,64.66,4.24,5568.0,27.6,64.93,7.12,,8.426,10.2,63.267,74.723,11.04,4.456,36.867,47.907,5.402,0.591,7.833,3.917,10.347,22.025,26.755,16.186,16.63,4.139,8.879,43.214,52.093,5.621,0.608,30.115,70.584,12.195,2.513,0.443,0.148,14.191,19.919,80.098,11.04,1.199,37.947
19.08773514591563,72.90313429501737,1675.0,1460.0,5871.0,7331.0,809.0,88.0,2781.0,28.5,67.97,4.12,6891.0,27.6,64.93,7.12,,8.358,10.209,63.224,74.687,11.035,4.461,36.871,47.906,5.402,0.587,7.83,3.94,10.328,21.97,26.746,16.179,16.657,4.119,8.88,43.214,52.094,5.634,0.614,30.119,70.567,12.179,2.507,0.418,0.119,14.149,19.915,80.085,11.035,1.2,37.935
19.08773514591563,72.9069366115654,1740.0,1517.0,6100.0,7617.0,840.0,92.0,2890.0,29.67,69.17,4.19,7159.0,27.6,64.93,7.12,,8.391,10.23,63.218,74.655,11.041,4.464,36.865,47.906,5.409,0.591,7.825,3.966,10.345,22.011,26.724,16.207,16.667,4.138,8.875,43.219,52.094,5.632,0.617,30.117,70.575,12.184,2.529,0.46,0.115,14.195,19.916,80.084,11.028,1.208,37.941
19.08773514591563,72.91073892811343,1886.0,1644.0,6612.0,8257.0,911.0,99.0,3133.0,29.43,68.86,4.17,7761.0,27.6,64.93,7.12,,8.378,10.233,63.256,74.655,11.033,4.457,36.866,47.911,5.401,0.593,7.824,3.924,10.339,22.004,26.723,16.172,16.649,4.136,8.877,43.212,52.089,5.632,0.618,30.108,70.573,12.195,2.492,0.424,0.106,14.157,19.91,80.078,11.033,1.199,37.944
19.08773514591563,72.91454124466146,1331.0,1160.0,4666.0,5827.0,643.0,70.0,2211.0,22.86,61.86,4.09,5477.0,27.6,64.93,7.12,,8.415,10.218,63.261,74.681,11.035,4.462,36.863,47.898,5.406,0.583,7.826,3.907,10.368,22.014,26.747,16.228,16.604,4.132,8.872,43.213,52.085,5.629,0.618,30.118,70.624,12.171,2.479,0.451,0.075,14.2,19.907,80.076,11.035,1.201,37.944
19.08773514591563,72.9183435612095,891.0,777.0,3123.0,3900.0,430.0,47.0,1480.0,24.11,63.61,3.71,3666.0,27.6,64.93,7.12,,8.418,10.213,63.187,74.635,11.051,4.462,36.872,47.897,5.41,0.59,7.821,3.928,10.325,21.998,26.712,16.162,16.611,4.153,8.872,43.231,52.103,5.641,0.615,30.103,70.595,12.233,2.469,0.449,0.112,14.141,19.923,80.077,11.026,1.205,37.949
19.08773514591563,72.92214587775753,117.0,102.0,410.0,512.0,56.0,6.0,194.0,0.0,0.0,0.0,481.0,27.6,64.93,7.12,,8.547,10.256,63.248,74.359,10.938,4.492,36.914,47.852,5.469,0.586,7.812,4.274,10.256,22.222,26.496,16.239,16.239,4.274,8.789,43.164,51.953,5.664,0.586,30.078,70.085,11.966,2.564,0.855,0.0,14.53,19.922,80.078,10.938,1.172,37.891
19.08773514591563,72.92594819430556,13.0,11.0,45.0,56.0,6.0,1.0,21.0,0.0,0.0,0.0,53.0,27.6,64.93,7.12,,7.692,7.692,61.538,76.923,10.714,5.357,37.5,48.214,5.357,0.0,7.143,7.692,7.692,23.077,23.077,15.385,15.385,7.692,8.929,42.857,51.786,5.357,0.0,30.357,69.231,15.385,0.0,0.0,0.0,15.385,19.643,80.357,10.714,1.786,37.5
19.08773514591563,72.9297505108536,2.0,1.0,6.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,27.6,64.93,7.12,,0.0,0.0,50.0,50.0,14.286,0.0,42.857,57.143,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.286,42.857,57.143,0.0,0.0,28.571,50.0,0.0,0.0,0.0,0.0,0.0,14.286,85.714,14.286,0.0,42.857
19.08773514591563,72.93355282740163,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,27.6,64.93,7.12,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0
19.08773514591563,72.93735514394966,3.0,2.0,10.0,12.0,1.0,0.0,5.0,0.0,0.0,0.0,16.0,27.6,64.93,7.12,,0.0,0.0,66.667,66.667,8.333,8.333,41.667,50.0,8.333,0.0,8.333,0.0,0.0,33.333,33.333,0.0,0.0,0.0,8.333,41.667,58.333,8.333,0.0,33.333,66.667,0.0,0.0,0.0,0.0,0.0,16.667,83.333,8.333,0.0,41.667
19.08773514591563,72.94115746049769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.6,64.93,7.12,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19.08773514591563,72.94495977704572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.6,64.93,7.12,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19.091328407052107,72.82708977963028,329.0,286.0,1152.0,1438.0,159.0,17.0,546.0,92.4,97.0,83.65,2697.0,27.6,64.93,7.12,,8.511,10.334,63.222,74.468,11.057,4.451,36.857,47.914,5.424,0.556,7.858,3.951,10.334,21.884,26.748,16.109,16.717,4.255,8.901,43.255,52.086,5.633,0.626,30.111,70.517,12.158,2.432,0.304,0.0,14.286,19.889,80.111,11.057,1.182,37.969
19.091328407052107,72.83089217870439,706.0,616.0,2476.0,3092.0,341.0,37.0,1173.0,91.23,96.73,78.84,2907.0,27.6,64.93,7.12,,8.357,10.198,63.314,74.646,11.028,4.463,36.869,47.898,5.401,0.582,7.827,3.966,10.34,21.955,26.771,16.147,16.714,4.108,8.862,43.208,52.102,5.627,0.614,30.11,70.68,12.181,2.55,0.425,0.142,14.164,19.922,80.078,11.028,1.197,37.937
19.091328407052107,72.83469457777849,861.0,751.0,3020.0,3771.0,416.0,45.0,1431.0,92.21,97.18,81.83,3544.0,27.6,64.93,7.12,,8.362,10.221,63.298,74.681,11.032,4.455,36.86,47.918,5.41,0.583,7.823,3.949,10.337,21.951,26.713,16.26,16.609,4.181,8.884,43.225,52.082,5.622,0.61,30.125,70.616,12.195,2.555,0.465,0.116,14.17,19.915,80.085,11.032,1.193,37.947
19.091328407052107,72.8384969768526,1194.0,1041.0,4185.0,5226.0,577.0,63.0,1983.0,91.45,96.66,80.13,4912.0,27.6,64.93,7.12,,8.375,10.218,63.233,74.623,11.041,4.458,36.873,47.895,5.396,0.593,7.826,3.936,10.302,22.027,26.717,16.164,16.667,4.104,8.879,43.207,52.086,5.626,0.612,30.119,70.603,12.144,2.513,0.419,0.084,14.154,19.92,80.08,11.041,1.206,37.945
19.091328407052107,72.8422993759267,1034.0,901.0,3625.0,4527.0,499.0,54.0,1717.0,89.4,96.17,71.26,4255.0,27.6,64.93,7.12,,8.414,10.251,63.25,74.662,11.045,4.462,36.868,47.913,5.412,0.596,7.82,3.965,10.348,21.954,26.692,16.151,16.634,4.159,8.88,43.207,52.087,5.633,0.619,30.108,70.6,12.186,2.515,0.484,0.097,14.217,19.903,80.075,11.023,1.193,37.928
19.091328407052107,72.8461017750008,472.0,411.0,1654.0,2065.0,228.0,25.0,783.0,88.61,96.03,69.24,1941.0,27.6,64.93,7.12,,8.475,10.169,63.136,74.576,11.041,4.455,36.852,47.893,5.424,0.581,7.845,4.025,10.381,22.034,26.695,16.102,16.525,4.025,8.862,43.196,52.107,5.617,0.63,30.121,70.551,12.076,2.542,0.424,0.212,14.195,19.903,80.097,11.041,1.211,37.918
